Date, MaxTemperature, MinTemperature, AvgTemperature, AtObsTemperature, Precipitation, HDD, CDD, GDD
2018-09-04, 89, 67, 78.0, 68, 0.00, 0, 13, 28
2018-09-05, 86, 64, 75.0, 66, 0.00, 0, 10, 25
2018-09-06, 91, 66, 78.5, 71, 0.00, 0, 14, 29
2018-09-07, 80, 62, 71.0, 64, 0.00, 0, 6, 21
2018-09-08, 74, 54, 64.0, 55, 0.00, 1, 0, 14
2018-09-09, 63, 48, 55.5, 48, 0.00, 9, 0, 6
2018-09-10, 58, 46, 52.0, 46, 0.35, 13, 0, 2
2018-09-11, 59, 46, 52.5, 59, 1.61, 12, 0, 3
2018-09-12, 71, 59, 65.0, 61, 0.00, 0, 0, 15
2018-09-13, 74, 61, 67.5, 64, 0.00, 0, 3, 18
2018-09-14, 81, 64, 72.5, 65, 0.05, 0, 8, 23
2018-09-15, 80, 65, 72.5, 68, 0.00, 0, 8, 23
2018-09-16, 83, 60, 71.5, 60, 0.00, 0, 7, 22
2018-09-17, 84, 60, 72.0, 64, 0.00, 0, 7, 22
2018-09-18, 75, 63, 69.0, 66, 1.47, 0, 4, 19
2018-09-19, 80, 59, 69.5, 63, 0.00, 0, 5, 20
2018-09-20, 70, 47, 58.5, 47, 0.00, 6, 0, 9
2018-09-21, 73, 46, 59.5, 66, 0.00, 5, 0, 10
2018-09-22, 75, 56, 65.5, 56, 0.20, 0, 1, 16
2018-09-23, 60, 41, 50.5, 42, 0.00, 14, 0, 1
2018-09-24, 66, 40, 53.0, 41, 0.00, 12, 0, 3
2018-09-25, 67, 41, 54.0, 52, 0.83, 11, 0, 4
2018-09-26, 68, 52, 60.0, 67, 0.06, 5, 0, 10
2018-09-27, 73, 45, 59.0, 46, 0.48, 6, 0, 9
2018-09-28, 61, 46, 53.5, 52, 0.28, 11, 0, 4
2018-09-29, 68, 51, 59.5, 52, 0.00, 5, 0, 10
2018-09-30, 63, 39, 51.0, 43, 0.00, 14, 0, 1
2018-10-01, 55, 43, 49.0, 54, 0.01, 16, 0, 0
2018-10-02, 60, 54, 57.0, 60, 0.02, 8, 0, 7
2018-10-03, 68, 53, 60.5, 53, 0.81, 4, 0, 11
2018-10-04, 62, 53, 57.5, 59, 0.01, 7, 0, 8
2018-10-05, 67, 42, 54.5, 42, 0.71, 10, 0, 5
2018-10-06, 63, 41, 52.0, 59, T, 13, 0, 2
2018-10-07, 71, 59, 65.0, 65, 0.38, 0, 0, 15
2018-10-08, 68, 54, 61.0, 55, 0.01, 4, 0, 11
2018-10-09, 77, 55, 66.0, 67, 0.00, 0, 1, 16
2018-10-10, 80, 62, 71.0, 62, 0.00, 0, 6, 21
2018-10-11, 78, 61, 69.5, 68, 0.23, 0, 5, 20
2018-10-12, 73, 45, 59.0, 46, 0.50, 6, 0, 9
2018-10-13, 50, 41, 45.5, 41, 0.13, 19, 0, 0
2018-10-14, 49, 37, 43.0, 39, 0.06, 22, 0, 0
2018-10-15, 57, 38, 47.5, 46, 0.02, 17, 0, 0
2018-10-16, 60, 31, 45.5, 32, 0.12, 19, 0, 0
2018-10-17, 51, 31, 41.0, 44, 0.00, 24, 0, 0
2018-10-18, 49, 32, 40.5, 32, 0.13, 24, 0, 0
2018-10-19, 43, 29, 36.0, 31, 0.00, 29, 0, 0
2018-10-20, 61, 31, 46.0, 50, 0.00, 19, 0, 0
2018-10-21, 54, 33, 43.5, 33, 0.44, 21, 0, 0
2018-10-22, 38, 33, 35.5, 35, T, 29, 0, 0
2018-10-23, 46, 35, 40.5, 42, 0.00, 24, 0, 0
2018-10-24, 54, 37, 45.5, 37, 0.17, 19, 0, 0
2018-10-25, 38, 34, 36.0, 35, 0.10, 29, 0, 0
2018-10-26, 40, 30, 35.0, 35, 0.00, 30, 0, 0
2018-10-27, 46, 35, 40.5, 37, 0.18, 24, 0, 0
2018-10-28, 39, 37, 38.0, 38, 0.92, 27, 0, 0
2018-10-29, 44, 38, 41.0, 41, 0.24, 24, 0, 0
2018-10-30, 44, 33, 38.5, 34, 0.14, 26, 0, 0
2018-10-31, 50, 29, 39.5, 43, 0.02, 25, 0, 0
2018-11-01, 62, 43, 52.5, 46, 0.11, 12, 0, 3
2018-11-02, 60, 44, 52.0, 55, 0.32, 13, 0, 2
2018-11-03, 62, 39, 50.5, 39, 0.17, 14, 0, 1
2018-11-04, 43, 29, 36.0, 29, 0.14, 29, 0, 0
2018-11-05, 49, 29, 39.0, 44, 0.01, 26, 0, 0
2018-11-06, 48, 43, 45.5, 48, 0.05, 19, 0, 0
2018-11-07, 59, 44, 51.5, 44, 0.13, 13, 0, 2
2018-11-08, 57, 35, 46.0, 38, 0.00, 19, 0, 0
2018-11-09, 45, 29, 37.0, 33, 0.00, 28, 0, 0
2018-11-10, 42, 31, 36.5, 31, 0.42, 28, 0, 0
2018-11-11, 33, 26, 29.5, 29, 0.03, 35, 0, 0
2018-11-12, 38, 28, 33.0, 28, 0.00, 32, 0, 0
2018-11-13, 45, 27, 36.0, 33, 0.27, 29, 0, 0
2018-11-14, 37, 25, 31.0, 25, 0.02, 34, 0, 0
2018-11-15, 27, 18, 22.5, 21, 0.04, 42, 0, 0
2018-11-16, 29, 21, 25.0, 27, 0.98, 40, 0, 0
2018-11-17, 36, 26, 31.0, 35, 0.04, 34, 0, 0
2018-11-18, 37, 28, 32.5, 29, 0.00, 32, 0, 0
2018-11-19, 33, 28, 30.5, 32, 0.12, 34, 0, 0
2018-11-20, 37, 31, 34.0, 31, 0.16, 31, 0, 0
2018-11-21, 36, 28, 32.0, 31, 0.03, 33, 0, 0
2018-11-22, 33, 11, 22.0, 11, 0.02, 43, 0, 0
2018-11-23, 16, -5, 5.5, -3, T, 59, 0, 0
2018-11-24, 28, -3, 12.5, 25, 0.00, 52, 0, 0
2018-11-25, 41, 25, 33.0, 37, 0.20, 32, 0, 0
2018-11-26, 43, 30, 36.5, 38, 0.00, 28, 0, 0
2018-11-27, 43, 32, 37.5, 32, 0.62, 27, 0, 0
2018-11-28, 34, 28, 31.0, 28, 0.20, 34, 0, 0
2018-11-29, 33, 28, 30.5, 32, 0.05, 34, 0, 0
2018-11-30, 34, 29, 31.5, 30, 0.00, 33, 0, 0
2018-12-01, 34, 30, 32.0, 31, 0.01, 33, 0, 0
2018-12-02, 40, 31, 35.5, 40, 0.21, 29, 0, 0
2018-12-03, 49, 40, 44.5, 42, 0.08, 20, 0, 0
2018-12-04, 43, 26, 34.5, 26, 0.12, 30, 0, 0
2018-12-05, 26, 10, 18.0, 12, T, 47, 0, 0
2018-12-06, 29, 11, 20.0, 28, T, 45, 0, 0
2018-12-07, 35, 24, 29.5, 24, 0.01, 35, 0, 0
2018-12-08, 24, 15, 19.5, 19, 0.03, 45, 0, 0
2018-12-09, 29, 10, 19.5, 10, 0.00, 45, 0, 0
2018-12-10, 33, 8, 20.5, 27, 0.00, 44, 0, 0
2018-12-11, 30, 26, 28.0, 26, 0.00, 37, 0, 0
2018-12-12, 30, 26, 28.0, 30, 0.02, 37, 0, 0
2018-12-13, 32, 25, 28.5, 30, T, 36, 0, 0
2018-12-14, 38, 29, 33.5, 38, T, 31, 0, 0
2018-12-15, 47, 38, 42.5, 38, 0.00, 22, 0, 0
2018-12-16, 40, 31, 35.5, 33, 0.00, 29, 0, 0
2018-12-17, 37, 30, 33.5, 30, 0.11, 31, 0, 0
2018-12-18, 37, 23, 30.0, 23, T, 35, 0, 0
2018-12-19, 23, 13, 18.0, 13, T, 47, 0, 0
2018-12-20, 39, 13, 26.0, 32, 0.00, 39, 0, 0
2018-12-21, 55, 31, 43.0, 55, 0.39, 22, 0, 0
2018-12-22, 61, 29, 45.0, 29, 0.95, 20, 0, 0
2018-12-23, 31, 28, 29.5, 28, T, 35, 0, 0
2018-12-24, 33, 27, 30.0, 31, 0.10, 35, 0, 0
2018-12-25, 35, 27, 31.0, 27, 0.02, 34, 0, 0
2018-12-26, 30, 24, 27.0, 29, 0.01, 38, 0, 0
2018-12-27, 33, 23, 28.0, 23, T, 37, 0, 0
2018-12-28, 40, 21, 30.5, 40, 0.07, 34, 0, 0
2018-12-29, 50, 37, 43.5, 37, 0.04, 21, 0, 0
2018-12-30, 37, 24, 30.5, 25, 0.02, 34, 0, 0
2018-12-31, 35, 25, 30.0, 29, 0.00, 35, 0, 0
2019-01-01, 51, 29, 40.0, 47, 0.45, 25, 0, 0
2019-01-02, 47, 25, 36.0, 25, 0.00, 29, 0, 0
2019-01-03, 36, 25, 30.5, 32, 0.03, 34, 0, 0
2019-01-04, 33, 26, 29.5, 28, T, 35, 0, 0
2019-01-05, 43, 28, 35.5, 33, 0.38, 29, 0, 0
2019-01-06, 39, 30, 34.5, 37, T, 30, 0, 0
2019-01-07, 38, 13, 25.5, 13, 0.01, 39, 0, 0
2019-01-08, 33, 13, 23.0, 33, 0.02, 42, 0, 0
2019-01-09, 42, 33, 37.5, 34, 0.50, 27, 0, 0
2019-01-10, 34, 21, 27.5, 21, 0.03, 37, 0, 0
2019-01-11, 23, 11, 17.0, 11, 0.04, 48, 0, 0
2019-01-12, 16, -0, 8.0, 11, 0.00, 57, 0, 0
2019-01-13, 21, 7, 14.0, 7, 0.00, 51, 0, 0
2019-01-14, 22, 1, 11.5, 8, T, 53, 0, 0
2019-01-15, 25, 7, 16.0, 17, 0.00, 49, 0, 0
2019-01-16, 28, 17, 22.5, 26, 0.00, 42, 0, 0
2019-01-17, 33, 3, 18.0, 4, T, 47, 0, 0
2019-01-18, 25, 3, 14.0, 24, 0.02, 51, 0, 0
2019-01-19, 33, 19, 26.0, 19, 0.03, 39, 0, 0
2019-01-20, 21, 16, 18.5, 17, 1.04, 46, 0, 0
2019-01-21, 17, -5, 6.0, -5, 0.04, 59, 0, 0
2019-01-22, 9, -5, 2.0, 7, 0.06, 63, 0, 0
2019-01-23, 25, 7, 16.0, 25, T, 49, 0, 0
2019-01-24, 44, 25, 34.5, 41, 0.18, 30, 0, 0
2019-01-25, 44, 23, 33.5, 25, 0.36, 31, 0, 0
2019-01-26, 25, 6, 15.5, 11, 0.00, 49, 0, 0
2019-01-27, 25, 11, 18.0, 24, T, 47, 0, 0
2019-01-28, 31, -1, 15.0, -1, T, 50, 0, 0
2019-01-29, 25, -2, 11.5, 23, T, 53, 0, 0
2019-01-30, 27, -4, 11.5, -1, 0.02, 53, 0, 0
2019-01-31, 13, -7, 3.0, -5, 0.01, 62, 0, 0
2019-02-01, 9, -14, -2.5, -11, 0.00, 67, 0, 0
2019-02-02, 19, -11, 4.0, -1, 0.00, 61, 0, 0
2019-02-03, 37, -2, 17.5, 37, 0.00, 47, 0, 0
2019-02-04, 49, 36, 42.5, 42, 0.00, 22, 0, 0
2019-02-05, 61, 42, 51.5, 47, 0.01, 13, 0, 2
2019-02-06, 52, 27, 39.5, 27, 0.00, 25, 0, 0
2019-02-07, 39, 27, 33.0, 37, 0.26, 32, 0, 0
2019-02-08, 50, 33, 41.5, 41, 0.16, 23, 0, 0
2019-02-09, 41, 14, 27.5, 14, 0.00, 37, 0, 0
2019-02-10, 22, 11, 16.5, 12, 0.00, 48, 0, 0
2019-02-11, 31, 12, 21.5, 24, 0.01, 43, 0, 0
2019-02-12, 31, 23, 27.0, 24, T, 38, 0, 0
2019-02-13, 34, 21, 27.5, 31, 0.25, 37, 0, 0
2019-02-14, 32, 22, 27.0, 24, 0.01, 38, 0, 0
2019-02-15, 41, 24, 32.5, 40, 0.00, 32, 0, 0
2019-02-16, 48, 24, 36.0, 24, 0.02, 29, 0, 0
2019-02-17, 27, 16, 21.5, 20, T, 43, 0, 0
2019-02-18, 32, 19, 25.5, 26, 0.06, 39, 0, 0
2019-02-19, 26, 12, 19.0, 12, 0.03, 46, 0, 0
2019-02-20, 21, 7, 14.0, 12, 0.00, 51, 0, 0
2019-02-21, 36, 12, 24.0, 35, 0.16, 41, 0, 0
2019-02-22, 42, 29, 35.5, 29, 0.00, 29, 0, 0
2019-02-23, 32, 20, 26.0, 20, 0.00, 39, 0, 0
2019-02-24, 38, 19, 28.5, 35, T, 36, 0, 0
2019-02-25, 47, 24, 35.5, 24, 0.03, 29, 0, 0
2019-02-26, 24, 16, 20.0, 17, T, 45, 0, 0
2019-02-27, 20, 13, 16.5, 13, T, 48, 0, 0
2019-02-28, 22, 12, 17.0, 12, 0.28, 48, 0, 0
2019-03-01, 20, 11, 15.5, 16, 0.01, 49, 0, 0
2019-03-02, 34, 16, 25.0, 29, 0.00, 40, 0, 0
2019-03-03, 37, 25, 31.0, 25, 0.05, 34, 0, 0
2019-03-04, 31, 21, 26.0, 22, 0.11, 39, 0, 0
2019-03-05, 23, -6, 8.5, -5, 0.04, 56, 0, 0
2019-03-06, 22, -5, 8.5, 9, T, 56, 0, 0
2019-03-07, 17, -4, 6.5, 5, T, 58, 0, 0
2019-03-08, 22, -4, 9.0, -2, 0.00, 56, 0, 0
2019-03-09, 37, -3, 17.0, 6, 0.00, 48, 0, 0
2019-03-10, 42, 6, 24.0, 33, 0.20, 41, 0, 0
2019-03-11, 42, 33, 37.5, 35, 0.03, 27, 0, 0
2019-03-12, 41, 27, 34.0, 27, T, 31, 0, 0
2019-03-13, 34, 16, 25.0, 17, 0.00, 40, 0, 0
2019-03-14, 45, 16, 30.5, 40, 0.00, 34, 0, 0
2019-03-15, 61, 39, 50.0, 56, 0.00, 15, 0, 0
2019-03-16, 65, 35, 50.0, 35, T, 15, 0, 0
2019-03-17, 35, 24, 29.5, 24, 0.01, 35, 0, 0
2019-03-18, 32, 16, 24.0, 18, 0.00, 41, 0, 0
2019-03-19, 37, 15, 26.0, 16, 0.01, 39, 0, 0
2019-03-20, 42, 16, 29.0, 27, 0.00, 36, 0, 0
2019-03-21, 52, 27, 39.5, 37, 0.00, 25, 0, 0
2019-03-22, 47, 35, 41.0, 36, 0.57, 24, 0, 0
2019-03-23, 39, 23, 31.0, 23, 0.09, 34, 0, 0
2019-03-24, 36, 19, 27.5, 22, 0.00, 37, 0, 0
2019-03-25, 46, 22, 34.0, 28, 0.00, 31, 0, 0
2019-03-26, 39, 17, 28.0, 17, 0.00, 37, 0, 0
2019-03-27, 37, 15, 26.0, 16, 0.00, 39, 0, 0
2019-03-28, 49, 16, 32.5, 34, 0.00, 32, 0, 0
2019-03-29, 58, 34, 46.0, 44, 0.05, 19, 0, 0
2019-03-30, 45, 39, 42.0, 45, 0.08, 23, 0, 0
2019-03-31, 64, 35, 49.5, 35, 0.19, 15, 0, 0
2019-04-01, 37, 23, 30.0, 24, 0.06, 35, 0, 0
2019-04-02, 37, 19, 28.0, 27, 0.00, 37, 0, 0
2019-04-03, 48, 27, 37.5, 34, 0.00, 27, 0, 0
2019-04-04, 52, 21, 36.5, 24, 0.00, 28, 0, 0
2019-04-05, 41, 24, 32.5, 30, 0.00, 32, 0, 0
2019-04-06, 39, 30, 34.5, 39, 0.18, 30, 0, 0
2019-04-07, 58, 34, 46.0, 35, 0.00, 19, 0, 0
2019-04-08, 69, 35, 52.0, 54, 0.08, 13, 0, 2
2019-04-09, 70, 39, 54.5, 46, 0.01, 10, 0, 5
2019-04-10, 66, 33, 49.5, 33, 0.01, 15, 0, 0
2019-04-11, 41, 27, 34.0, 31, 0.00, 31, 0, 0
2019-04-12, 47, 31, 39.0, 47, T, 26, 0, 0
2019-04-13, 67, 47, 57.0, 54, 0.09, 8, 0, 7
2019-04-14, 69, 36, 52.5, 42, 0.00, 12, 0, 3
2019-04-15, 66, 42, 54.0, 45, 1.16, 11, 0, 4
2019-04-16, 45, 29, 37.0, 31, 0.22, 28, 0, 0
2019-04-17, 50, 31, 40.5, 34, 0.10, 24, 0, 0
2019-04-18, 61, 33, 47.0, 49, 0.01, 18, 0, 0
2019-04-19, 65, 49, 57.0, 62, 0.00, 8, 0, 7
2019-04-20, 70, 41, 55.5, 42, 1.00, 9, 0, 6
2019-04-21, 74, 42, 58.0, 46, 0.02, 7, 0, 8
2019-04-22, 56, 44, 50.0, 45, 0.00, 15, 0, 0
2019-04-23, 57, 38, 47.5, 40, 0.00, 17, 0, 0
2019-04-24, 75, 40, 57.5, 43, 0.07, 7, 0, 8
2019-04-25, 53, 31, 42.0, 34, 0.00, 23, 0, 0
2019-04-26, 67, 34, 50.5, 52, 0.21, 14, 0, 1
2019-04-27, 64, 39, 51.5, 39, 0.39, 13, 0, 2
2019-04-28, 44, 34, 39.0, 38, 0.02, 26, 0, 0
2019-04-29, 44, 24, 34.0, 29, 0.04, 31, 0, 0
2019-04-30, 50, 29, 39.5, 45, 0.08, 25, 0, 0
2019-05-01, 49, 40, 44.5, 46, 0.03, 20, 0, 0
2019-05-02, 63, 46, 54.5, 57, 0.01, 10, 0, 5
2019-05-03, 63, 45, 54.0, 57, 0.07, 11, 0, 4
2019-05-04, 72, 45, 58.5, 45, 0.13, 6, 0, 9
2019-05-05, 57, 45, 51.0, 46, T, 14, 0, 1
2019-05-06, 54, 46, 50.0, 51, 0.26, 15, 0, 0
2019-05-07, 70, 51, 60.5, 53, 0.00, 4, 0, 11
2019-05-08, 57, 41, 49.0, 41, 0.21, 16, 0, 0
2019-05-09, 57, 37, 47.0, 49, 0.00, 18, 0, 0
2019-05-10, 63, 49, 56.0, 57, 0.31, 9, 0, 6
2019-05-11, 76, 43, 59.5, 43, 0.12, 5, 0, 10
2019-05-12, 56, 43, 49.5, 43, 0.05, 15, 0, 0
2019-05-13, 45, 40, 42.5, 40, 0.53, 22, 0, 0
2019-05-14, 44, 40, 42.0, 43, 0.84, 23, 0, 0
2019-05-15, 45, 39, 42.0, 43, 0.14, 23, 0, 0
2019-05-16, 66, 41, 53.5, 46, 0.24, 11, 0, 4
2019-05-17, 64, 46, 55.0, 59, 0.01, 10, 0, 5
2019-05-18, 69, 36, 52.5, 41, 0.04, 12, 0, 3
2019-05-19, 68, 41, 54.5, 62, 0.00, 10, 0, 5
2019-05-20, 86, 62, 74.0, 67, 0.09, 0, 9, 24
2019-05-21, 78, 43, 60.5, 45, 0.00, 4, 0, 11
2019-05-22, 61, 36, 48.5, 41, 0.00, 16, 0, 0
2019-05-23, 70, 41, 55.5, 56, 0.07, 9, 0, 6
2019-05-24, 78, 55, 66.5, 55, 0.01, 0, 2, 17
2019-05-25, 64, 42, 53.0, 48, 0.00, 12, 0, 3
2019-05-26, 77, 48, 62.5, 63, 0.68, 2, 0, 13
2019-05-27, 79, 46, 62.5, 51, 0.00, 2, 0, 13
2019-05-28, 73, 51, 62.0, 56, 0.02, 3, 0, 12
2019-05-29, 75, 49, 62.0, 50, 0.30, 3, 0, 12
2019-05-30, 64, 49, 56.5, 55, 0.02, 8, 0, 7
2019-05-31, 68, 53, 60.5, 56, 0.67, 4, 0, 11
2019-06-01, 72, 51, 61.5, 59, 0.00, 3, 0, 12
2019-06-02, 78, 55, 66.5, 58, 0.01, 0, 2, 17
2019-06-03, 67, 42, 54.5, 48, 0.16, 10, 0, 5
2019-06-04, 60, 37, 48.5, 44, 0.00, 16, 0, 0
2019-06-05, 66, 44, 55.0, 65, 0.00, 10, 0, 5
2019-06-06, 78, 58, 68.0, 58, 1.10, 0, 3, 18
2019-06-07, 70, 44, 57.0, 48, 0.00, 8, 0, 7
2019-06-08, 76, 45, 60.5, 51, 0.00, 4, 0, 11
2019-06-09, 80, 51, 65.5, 58, 0.00, 0, 1, 16
2019-06-10, 80, 58, 69.0, 60, 0.00, 0, 4, 19
2019-06-11, 67, 55, 61.0, 56, 0.32, 4, 0, 11
2019-06-12, 69, 43, 56.0, 47, 0.00, 9, 0, 6
2019-06-13, 73, 47, 60.0, 57, 0.00, 5, 0, 10
2019-06-14, 62, 52, 57.0, 53, 0.44, 8, 0, 7
2019-06-15, 69, 50, 59.5, 57, T, 5, 0, 10
2019-06-16, 73, 57, 65.0, 62, 0.09, 0, 0, 15
2019-06-17, 67, 53, 60.0, 54, 0.63, 5, 0, 10
2019-06-18, 74, 53, 63.5, 58, 0.04, 1, 0, 14
2019-06-19, 76, 58, 67.0, 66, 0.08, 0, 2, 17
2019-06-20, 80, 66, 73.0, 67, 0.78, 0, 8, 23
2019-06-21, 73, 57, 65.0, 58, 1.40, 0, 0, 15
2019-06-22, 71, 48, 59.5, 52, 0.00, 5, 0, 10
2019-06-23, 73, 48, 60.5, 52, 0.00, 4, 0, 11
2019-06-24, 77, 51, 64.0, 56, 0.00, 1, 0, 14
2019-06-25, 76, 55, 65.5, 66, 0.40, 0, 1, 16
2019-06-26, 82, 55, 68.5, 60, 0.01, 0, 4, 19
2019-06-27, 86, 54, 70.0, 61, 0.01, 0, 5, 20
2019-06-28, 83, 57, 70.0, 60, 0.00, 0, 5, 20
2019-06-29, 87, 60, 73.5, 69, 0.00, 0, 9, 24
2019-06-30, 84, 58, 71.0, 64, 0.00, 0, 6, 21
2019-07-01, 71, 49, 60.0, 56, 0.00, 5, 0, 10
2019-07-02, 79, 55, 67.0, 59, T, 0, 2, 17
2019-07-03, 77, 58, 67.5, 63, 0.01, 0, 3, 18
2019-07-04, 84, 58, 71.0, 63, 0.00, 0, 6, 21
2019-07-05, 89, 63, 76.0, 73, 0.00, 0, 11, 26
2019-07-06, 87, 72, 79.5, 73, 0.00, 0, 15, 30
2019-07-07, 85, 65, 75.0, 65, 1.06, 0, 10, 25
2019-07-08, 76, 58, 67.0, 61, 0.00, 0, 2, 17
2019-07-09, 78, 49, 63.5, 52, 0.00, 1, 0, 14
2019-07-10, 83, 52, 67.5, 60, 0.00, 0, 3, 18
2019-07-11, 87, 60, 73.5, 71, 0.01, 0, 9, 24
2019-07-12, 81, 65, 73.0, 65, 0.00, 0, 8, 23
2019-07-13, 73, 62, 67.5, 63, 0.00, 0, 3, 18
2019-07-14, 84, 63, 73.5, 70, 0.00, 0, 9, 24
2019-07-15, 79, 51, 65.0, 57, 0.00, 0, 0, 15
2019-07-16, 80, 57, 68.5, 69, 0.00, 0, 4, 19
2019-07-17, 90, 68, 79.0, 71, 0.71, 0, 14, 29
2019-07-18, 82, 69, 75.5, 69, 0.52, 0, 11, 26
2019-07-19, 84, 68, 76.0, 73, 0.00, 0, 11, 26
2019-07-20, 91, 71, 81.0, 73, 0.01, 0, 16, 31
2019-07-21, 90, 71, 80.5, 73, 0.00, 0, 16, 31
2019-07-22, 84, 61, 72.5, 64, 0.00, 0, 8, 23
2019-07-23, 66, 62, 64.0, 62, 0.77, 1, 0, 14
2019-07-24, 75, 51, 63.0, 56, 0.00, 2, 0, 13
2019-07-25, 76, 51, 63.5, 53, 0.00, 1, 0, 14
2019-07-26, 78, 53, 65.5, 57, 0.00, 0, 1, 16
2019-07-27, 84, 57, 70.5, 60, 0.00, 0, 6, 21
2019-07-28, 84, 60, 72.0, 68, 0.00, 0, 7, 22
2019-07-29, 82, 64, 73.0, 67, 0.08, 0, 8, 23
2019-07-30, 87, 67, 77.0, 70, T, 0, 12, 27
2019-07-31, 88, 63, 75.5, 65, 0.55, 0, 11, 26
2019-08-01, 80, 55, 67.5, 58, 0.00, 0, 3, 18
2019-08-02, 80, 51, 65.5, 54, 0.00, 0, 1, 16
2019-08-03, 84, 54, 69.0, 63, 0.35, 0, 4, 19
2019-08-04, 81, 57, 69.0, 58, 0.00, 0, 4, 19
2019-08-05, 76, 46, 61.0, 49, 0.00, 4, 0, 11
2019-08-06, 82, 49, 65.5, 66, 0.00, 0, 1, 16
2019-08-07, 85, 64, 74.5, 65, 0.88, 0, 10, 25
2019-08-08, 77, 61, 69.0, 62, 0.04, 0, 4, 19
2019-08-09, 81, 57, 69.0, 58, 0.60, 0, 4, 19
2019-08-10, 76, 51, 63.5, 54, 0.25, 1, 0, 14
2019-08-11, 71, 49, 60.0, 51, 0.00, 5, 0, 10
2019-08-12, 76, 51, 63.5, 54, 0.00, 1, 0, 14
2019-08-13, 81, 54, 67.5, 66, T, 0, 3, 18
2019-08-14, 80, 62, 71.0, 63, 0.03, 0, 6, 21
2019-08-15, 79, 55, 67.0, 58, 0.00, 0, 2, 17
2019-08-16, 80, 58, 69.0, 66, 0.92, 0, 4, 19
2019-08-17, 81, 59, 70.0, 61, 0.03, 0, 5, 20
2019-08-18, 81, 60, 70.5, 63, 0.68, 0, 6, 21
2019-08-19, 83, 63, 73.0, 67, 0.10, 0, 8, 23
2019-08-20, 82, 57, 69.5, 59, T, 0, 5, 20
2019-08-21, 84, 59, 71.5, 70, 0.00, 0, 7, 22
2019-08-22, 84, 63, 73.5, 69, 0.01, 0, 9, 24
2019-08-23, 74, 50, 62.0, 51, 0.00, 3, 0, 12
2019-08-24, 70, 45, 57.5, 46, 0.00, 7, 0, 8
2019-08-25, 67, 46, 56.5, 48, 0.00, 8, 0, 7
2019-08-26, 73, 48, 60.5, 50, 0.00, 4, 0, 11
2019-08-27, 73, 50, 61.5, 60, 0.00, 3, 0, 12
2019-08-28, 69, 59, 64.0, 65, 0.01, 1, 0, 14
2019-08-29, 68, 52, 60.0, 53, 0.91, 5, 0, 10
2019-08-30, 74, 53, 63.5, 60, 0.00, 1, 0, 14
2019-08-31, 76, 46, 61.0, 47, 0.00, 4, 0, 11
2019-09-01, 70, 47, 58.5, 52, 0.00, 6, 0, 9
2019-09-02, 70, 52, 61.0, 62, 0.62, 4, 0, 11
2019-09-03, 70, 52, 61.0, 54, 0.00, 4, 0, 11
2019-09-04, 76, 54, 65.0, 67, T, 0, 0, 15
2019-09-05, 77, 47, 62.0, 48, 0.23, 3, 0, 12
2019-09-06, 71, 44, 57.5, 47, 0.00, 7, 0, 8
2019-09-07, 72, 46, 59.0, 57, T, 6, 0, 9
2019-09-08, 66, 52, 59.0, 55, 0.02, 6, 0, 9
2019-09-09, 69, 46, 57.5, 46, 0.00, 7, 0, 8
2019-09-10, 67, 45, 56.0, 47, 0.00, 9, 0, 6
2019-09-11, 80, 47, 63.5, 66, 0.26, 1, 0, 14
2019-09-12, 83, 60, 71.5, 60, 0.02, 0, 7, 22
2019-09-13, 62, 45, 53.5, 51, 0.09, 11, 0, 4
2019-09-14, 64, 51, 57.5, 58, 0.01, 7, 0, 8
2019-09-15, 69, 47, 58.0, 47, 0.00, 7, 0, 8
2019-09-16, 74, 47, 60.5, 59, 0.10, 4, 0, 11
2019-09-17, 70, 42, 56.0, 42, 0.00, 9, 0, 6
2019-09-18, 70, 39, 54.5, 41, 0.00, 10, 0, 5
2019-09-19, 71, 41, 56.0, 48, 0.00, 9, 0, 6
2019-09-20, 70, 42, 56.0, 42, 0.00, 9, 0, 6
2019-09-21, 75, 42, 58.5, 47, 0.00, 6, 0, 9
2019-09-22, 81, 47, 64.0, 57, 0.00, 1, 0, 14
2019-09-23, 85, 57, 71.0, 67, 0.00, 0, 6, 21
2019-09-24, 77, 54, 65.5, 57, 0.22, 0, 1, 16
2019-09-25, 65, 44, 54.5, 44, 0.01, 10, 0, 5
2019-09-26, 76, 44, 60.0, 61, 0.00, 5, 0, 10
2019-09-27, 68, 42, 55.0, 42, 0.12, 10, 0, 5
2019-09-28, 71, 42, 56.5, 63, 0.00, 8, 0, 7
2019-09-29, 80, 56, 68.0, 56, 0.08, 0, 3, 18
2019-09-30, 63, 48, 55.5, 51, 0.00, 9, 0, 6
2019-10-01, 63, 51, 57.0, 63, 0.04, 8, 0, 7
2019-10-02, 86, 63, 74.5, 64, 0.26, 0, 10, 25
2019-10-03, 71, 48, 59.5, 48, 0.21, 5, 0, 10
2019-10-04, 58, 46, 52.0, 47, 0.78, 13, 0, 2
2019-10-05, 47, 30, 38.5, 30, 0.00, 26, 0, 0
2019-10-06, 58, 29, 43.5, 51, 0.00, 21, 0, 0
2019-10-07, 62, 51, 56.5, 52, 0.66, 8, 0, 7
2019-10-08, 56, 43, 49.5, 43, 0.37, 15, 0, 0
2019-10-09, 63, 36, 49.5, 38, 0.00, 15, 0, 0
